Plot_ID;Latitude;Longitude;Elevation;Category7;Category10;AcousticDiversity;AcousticEveness;BioAcoustic;SoundscapeSaturation;EntropyOfVarianceSpectrum;AcousticComplexity;TemporalEntropy;EventsPerSecond;Aburria_aburri;Accipiter_bicolor;Amazilia_amabilis;Amazilia_franciae;Amazilia_rosenbergi;Amazilia_tzacatl;Amazona_autumnalis;Amazona_farinosa;Amblycercus_holosericeus;Ampelioides_tschudii;Anabacerthia_variegaticeps;Androdon_aequatorialis;Anthracothorax_nigricollis;Ara_ambiguus;Ara_severus;Aramides_wolfi;Arremon_aurantiirostris;Arremonops_conirostris;Neochelidon_tibialis;Attila_spadiceus;Attila_torridus;Aulacorhynchus_haematopygus;Automolus_ochrolaemus;Hyloctistes_subulatus;Baryphthengus_martii;Bubulcus_ibis;Buteo_brachyurus;Buteo_nitidus;Cacicus_cela;Cacicus_uropygialis;Campephilus_gayaquilensis;Campephilus_haematogaster;Camptostoma_obsoletum;Campylorhamphus_pusillus;Campylorhamphus_trochilirostris;Campylorhynchus_zonatus;Thryothorus_leucopogon;Thryothorus_nigricapillus;Capito_squamatus;Capsiempis_flaveola;Wilsonia_canadensis;Catharus_ustulatus;Celeus_loricatus;Cephalopterus_penduliger;Pipra_mentalis;Cercomacra_tyrannina;Chaetura_cinereiventris;Chaetura_spinicaudus;Chlorophanes_spiza;Chlorophonia_flavirostris;Chlorospingus_canigularis;Chlorospingus_flavigularis;Chlorospingus_flavovirens;Chlorothraupis_olivacea;Chlorothraupis_stolzmanni;Chondrohierax_uncinatus;Chrysothlypis_salmoni;Strix_nigrolineata;Strix_virgata;Claravis_pretiosa;Automolus_rubiginosus;Cnipodectes_subbrunneus;Coereba_flaveola;Colaptes_rubiginosus;Colonia_colonus;Columbina_buckleyi;Conopias_albovittatus;Contopus_cooperi;Contopus_sordidulus;Contopus_virens;Coragyps_atratus;Cranioleuca_erythrops;Crax_rubra;Crotophaga_ani;Leucopternis_plumbeus;Xenopipo_holochlora;Crypturellus_berlepschi;Crypturellus_soui;Cyanerpes_caeruleus;Cyanocompsa_cyanoides;Cymbilaimus_lineatus;Cyphorhinus_phaeocephalus;Dacnis_berlepschi;Dacnis_cayana;Dacnis_lineata;Dacnis_venusta;Damophila_julie;Dendrocincla_fuliginosa;Dendrocolaptes_sanctithomae;Dives_warszewiczi;Dryocopus_lineatus;Dysithamnus_mentalis;Dysithamnus_puncticeps;Elaenia_flavogaster;Elanoides_forficatus;Electron_platyrhynchum;Empidonax_alnorum;Empidonax_virescens;Epinecrophylla_fulviventris;Eubucco_bourcierii;Terenura_callinota;Euphonia_fulvicrissa;Euphonia_laniirostris;Euphonia_minuta;Euphonia_saturata;Euphonia_xanthogaster;Eutoxeres_aquila;Falco_rufigularis;Florisuga_mellivora;Fluvicola_nengeta;Formicarius_nigricapillus;Forpus_coelestis;Furnarius_leucopus;Galbula_ruficauda;Gallinula_chloropus;Geothlypis_semiflava;Geotrygon_montana;Geotrygon_saphirina;Geranospiza_caerulescens;Glaucidium_peruanum;Glaucis_aeneus;Glyphorynchus_spirurus;Grallaria_guatimalensis;Gymnopithys_leucaspis;Myrmeciza_immaculata;Harpagus_bidentatus;Heliodoxa_jacula;Heliomaster_longirostris;Heliothryx_barroti;Hemithraupis_guira;Henicorhina_leucosticta;Herpetotheres_cachinnans;Heterospingus_xanthopygius;Hylopezus_perspicillatus;Hylophylax_naevioides;Icterus_mesomelas;Ictinia_plumbea;Jacamerops_aureus;Laterallus_albigularis;Legatus_leucophaius;Lepidocolaptes_souleyetii;Lepidothrix_coronata;Leptodon_cayanensis;Leptopogon_superciliaris;Leptotila_pallida;Leptotila_verreauxi;Geotrygon_veraguensis;Leucopternis_semiplumbeus;Lipaugus_unirufus;Lophotriccus_pileatus;Malacoptila_panamensis;Manacus_manacus;Masius_chrysopterus;Megaceryle_torquata;Megarynchus_pitangua;Megascops_guatemalae;Melanerpes_pucherani;Micrastur_plumbeus;Micrastur_ruficollis;Micrastur_semitorquatus;Microbates_cinereiventris;Microcerculus_marginatus;Micromonacha_lanceolata;Microrhopias_quixensis;Mionectes_oleagineus;Mionectes_olivaceus;Mitrephanes_phaeocercus;Mitrospingus_cassinii;Molothrus_bonariensis;Momotus_momota;Leucopternis_princeps;Myiarchus_tuberculifer;Myiobius_atricaudus;Myiobius_sulphureipygius;Myiodynastes_maculatus;Myiopagis_caniceps;Myiopagis_subplacens;Myiopagis_viridicata;Myiophobus_fasciatus;Myiornis_atricapillus;Basileuterus_chrysogaster;Phaeothlypis_fulvicauda;Myiotriccus_ornatus;Myiozetetes_cayanensis;Myiozetetes_granadensis;Myiozetetes_similis;Myrmotherula_axillaris;Myrmotherula_ignota;Myrmotherula_pacifica;Myrmotherula_schisticolor;Neomorphus_radiolosus;Notharchus_hyperrhynchus;Notharchus_pectoralis;Notharchus_tectus;Nyctibius_griseus;Nyctidromus_albicollis;Nyctiphrynus_rosenbergi;Nystalus_radiatus;Odontophorus_erythrops;Odontorchilus_branickii;Ornithion_brunneicapillus;Ortalis_erythroptera;Pachyramphus_albogriseus;Pachyramphus_cinnamomeus;Pachyramphus_homochrous;Pachyramphus_spodiurus;Hylophilus_decurtatus;Panyptila_cayennensis;Passer_domesticus;Patagioenas_cayennensis;Patagioenas_goodsoni;Patagioenas_speciosa;Patagioenas_subvinacea;Penelope_ortoni;Penelope_purpurascens;Phaenostictus_mcleannani;Phaethornis_striigularis;Phaethornis_yaruqui;Phyllomyias_griseiceps;Piaya_cayana;Piculus_litae;Picumnus_olivaceus;Pionus_chalcopterus;Pionus_menstruus;Piranga_rubra;Pittasoma_rufopileatum;Platyrinchus_coronatus;Platyrinchus_mystaceus;Myrmeciza_exsul;Polioptila_plumbea;Polioptila_schistaceigula;Porphyrio_martinica;Premnoplex_brunnescens;Progne_chalybea;Psarocolius_wagleri;Aratinga_erythrogenys;Pteroglossus_torquatus;Pulsatrix_perspicillata;Pygochelidon_cyanoleuca;Pyrilia_pulchra;Pyrocephalus_rubinus;Pyrrhura_melanura;Querula_purpurata;Ramphastos_ambiguus;Ramphastos_brevis;Ramphocaenus_melanurus;Ramphocelus_flammigerus;Rhynchocyclus_pacificus;Rhynchortyx_cinctus;Rhytipterna_holerythra;Rostrhamus_sociabilis;Buteo_magnirostris;Saltator_atripennis;Saltator_grossus;Saltator_maximus;Sapayoa_aenigma;Schiffornis_turdina;Sclerurus_guatemalensis;Sclerurus_mexicanus;Scytalopus_chocoensis;Parula_pitiayumi;Myrmeciza_berlepschi;Myrmeciza_nigricauda;Sirystes_albogriseus;Sittasomus_griseicapillus;Carduelis_xanthogastra;Spizaetus_ornatus;Spizaetus_tyrannus;Oryzoborus_angolensis;Sporophila_corvina;Oryzoborus_crassirostris;Oryzoborus_funereus;Sporophila_nigricollis;Stelgidopteryx_ruficollis;Streptoprocne_zonaris;Synallaxis_brachyura;Tachyphonus_delatrii;Tachyphonus_luctuosus;Tachyphonus_rufus;Tangara_cyanicollis;Tangara_florida;Tangara_gyrola;Tangara_icterocephala;Tangara_johannae;Tangara_larvata;Tangara_lavinia;Tangara_palmeri;Tapera_naevia;Taraba_major;Terenotriccus_erythrurus;Tersina_viridis;Thalurania_colombica;Thamnistes_anabatinus;Thamnophilus_atrinucha;Thraupis_episcopus;Thraupis_palmarum;Threnetes_ruckeri;Tiaris_obscurus;Tiaris_olivaceus;Tinamus_major;Tityra_inquisitor;Tityra_semifasciata;Todirostrum_cinereum;Todirostrum_nigriceps;Tolmomyias_assimilis;Touit_dilectissimus;Troglodytes_aedon;Trogon_caligatus;Trogon_chionurus;Trogon_collaris;Trogon_comptus;Trogon_massena;Trogon_rufus;Hylophilus_ochraceiceps;Turdus_assimilis;Turdus_maculirostris;Turdus_obsoletus;Tyrannulus_elatus;Tyrannus_melancholicus;Tyrannus_niveigularis;Vanellus_chilensis;Veniliornis_callonotus;Veniliornis_kirkii;Vireo_olivaceus;Vireolanius_leucotis;Volatinia_jacarina;Xenerpestes_minlosi;Xenops_minutus;Xenops_rutilans;Xiphorhynchus_erythropygius;Xiphorhynchus_lachrymosus;Zimmerius_albigularis;Zimmerius_chrysops;Zonotrichia_capensis
OG49;0,531383995;-79,14797897;310;Oldgrowth;F_Old;5,245368854;0,407784749;340,3765362;0,822896322;0,469989514;0,427736499;0,042618525;0,620588418;0;0;0;0;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5;0;0;0;0;0;1;5;0;0;1;0;8;1;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;3;0;0;3;0;4;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;0;0;0;2;0;0;0;0;0;0;4;1;0;2;0;0;0;0;0;0;0;0;8;5;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;2;0;0;0;4;0;0;0;0;2;0;0;0;0;0;1;1;0;0;0;0;1;8;0;1;0;0;0;0;0;0;0;0;1;0;0;0;3;2;0;0;0;2;3;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;2;0;0;5;0;0;0;0;0;0;0;0;3;0;3;0;1;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0
OG50;0,534413969;-79,14397401;316;Oldgrowth;F_Old;5,221015377;0,418963257;103,1703273;0,570337205;0,500531417;0,424685867;0,054742724;0,544546751;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;4;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;0;0;0;0;4;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;11;8;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;1;1;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;0;14;0;1;0;0;0;0;0;1;0;0;1;0;1;0;5;0;0;0;0;3;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;1;0;0;14;0;0;0;0;0;0;0;0;0;1;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;5;1;0;0
OG51;0,552252671;-79,13747267;228;Oldgrowth;F_Old;5,245649609;0,413400613;436,4328807;0,859526135;0,545613342;0,433808699;0,043728034;1,219137525;0;0;0;0;6;0;1;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;5;0;0;0;0;3;1;0;0;0;1;0;5;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;0;0;0;0;0;2;1;2;0;0;4;0;0;1;0;8;0;0;1;0;0;3;0;0;1;0;0;1;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;1;1;1;0;1;1;0;0;0;0;0;0;2;0;1;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;6;8;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4;0;2;0;0;1;0;3;0;0;1;2;2;1;0;1;1;0;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;7;3;0;0;0;1;4;0;0;0;4;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;2;1;1;1;0;0;1;0;0;0;0;0;0;2;0;0;1;0;0;0;1;0;1;0;0;5;0;1;0;1;2;0;0;0;1;0;0;0;0;3;0;0;0;0;1;2;2;6;9;0;0
OG52;0,54574253;-79,13757074;225;Oldgrowth;F_Old;5,053610342;0,52425911;118,0313591;0,513727097;0,451881994;0,417799023;0,01654899;0,338932292;0;0;0;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PR19;0,552738821;-79,17480114;177;P_Reg_I;F_PReg1;5,187240595;0,438864854;127,8139602;0,507282075;0,394380832;0,434525724;0,089653323;0,269763765;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0;0;3;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;1;0;0;0;0;0;0;0;5;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0;0;4;2;1;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;3;0;0;1;0;0;0;0;0;3;0;0;0;0;3;2;0;0;0;4;0;12;0;0;0;0;1;0;0;0;2;2;0;1;8;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;3;0;1;0;3;1;0;0;0;0;0;0;0;0;0;11;1;0;0;0;0;1;1;0;2;1;0;0;1;0;1;0;0;0;0;6;0;1;0;0;0;0;0;0;1;0;10;0;2;0;0;0;0;0;0;0;0;3;0;3;2;6;4;0;0;0;0;2;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1;0;0;0;0;2;0;0;0;0;0;0;2;0;8;5;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;14;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
PR20;0,496644;-79,171518;540;P_Reg_I;F_PReg1;5,277312465;0,381122485;487,1471181;0,871879941;0,482827111;0,462957283;0,080499469;1,441734871;0;0;0;0;1;4;0;1;0;0;0;0;0;0;1;0;0;0;1;3;0;0;0;0;1;0;0;0;0;0;0;0;4;0;0;0;0;13;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;4;0;0;0;0;0;2;0;6;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;4;0;17;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;17;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;8;1;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;7;0;0;0;0;5;2;0;13;0;0;0;0;0;2;1;4;0;0;0;0;0;0;0;0;0;0;2;0;0;0;7;2;4;1;5;0;6;0;0;1;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;4;1;0;0;0;1;0;1;4;0;0;0;3;0;1;1;1;0;0;0;0;0;0;2;7;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0
PR22;0,509381583;-79,20450795;400;P_Reg_I;F_PReg1;5,150851992;0,457745546;168,1071082;0,567390079;0,468727032;0,442501864;0,069467666;0,623728919;0;0;0;0;0;1;2;2;0;0;0;0;0;0;0;0;2;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;1;0;0;0;0;0;0;0;0;9;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;3;2;0;0;0;7;0;2;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;1;0;0;1;4;0;0;0;17;0;10;0;0;7;0;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;1;5;7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;3;0;0;0;0;0;6;0;0;0;0;3;0;0;0;1;1;0;0;0;0;0;4;0;0;0;0;0;0;0;1;0;0;2;0;0;2;3;1;0;6;0;0;1;0;1;0;4;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;5;2;0;0;0;0;0;0;2;0;3;0;0;1;0;1;0;4;2;1;3;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;3;0;6;1;0;0;0;1;1;0;0;0;0;0;0;0;6;0;0
PR23;0,510838861;-79,23202079;415;P_Reg_I;F_PReg1;5,286282564;0,376796166;470,3695375;0,846973238;0,421797764;0,475423798;0,076197386;0,985267857;0;0;0;0;1;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;14;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;1;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0
PR24;0,52084065;-79,21367372;381;P_Reg_I;F_PReg1;5,193515442;0,434180245;149,5525449;0,707151867;0,51601214;0,441593359;0,039055222;0,808851066;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;1;0;0;0;0;0;0;0;0;0;0;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;15;0;12;0;0;0;0;1;0;0;0;0;6;0;0;0;0;0;6;0;0;0;1;0;0;1;0;0;0;0;0;0;0;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;8;0;0;0;3;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;7;0;1;2;0;0;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;2;0;0;1;0;7;0;0;0;0;0;0;0;0;0;1;0;0;2;9;0;0
PR25;0,495578432;-79,17639714;544;P_Reg_I;F_PReg1;5,219882167;0,421968344;204,5319723;0,676472982;0,412110458;0,476783083;0,13012925;1,176168775;0;0;0;1;1;3;0;3;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;8;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;3;0;5;0;1;0;0;0;4;0;0;0;0;0;0;0;0;9;1;0;0;0;1;0;1;0;0;0;0;0;5;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;4;0;7;0;0;0;0;0;0;7;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;4;2;0;0;0;0;0;1;0;0;0;4;0;4;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;1;10;0;4;0;0;8;0;0;0;0;0;0;0;0;1;2;0;1;0;0;9;0;0;2;0;0;0;0;0;1;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;8;0;0;1;0;12;0;0;28;0;1;0;0;0;0;8;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;2;0;4;0;3;0;2;0;0;0;0;0;0;0;1;0;0;2;0;0;1;6;3;0;0;0;2;0;0;16;0;0;0;0;0;0;0;1;0;0;0;1;0;0;4;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
PR28;0,46443304;-79,21261308;224;P_Reg_I;F_PReg1;5,116311173;0,483864704;127,1447545;0,493966239;0,467985961;0,431523411;0,088608162;0,440445188;0;0;0;0;2;0;3;1;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;3;0;0;0;0;8;2;0;0;0;0;0;6;1;0;0;1;0;0;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;1;0;0;0;1;4;0;0;0;0;0;0;0;0;1;0;0;3;4;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;0;1;0;2;2;1;0;0;0;0;0;0;0;0;4;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;2;4;0;0;0;0;0;0;0;3;0;0;0;1;0;1;0;0;2;0;2;0;0;0;1;3;0;0;0;2;0;9;0;0;0;0;0;1;0;2;0;0;1;0;0;6;18;1;1;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;1;0;2;0;0;10;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0
PR29;0,472908653;-79,23061581;173;P_Reg_I;F_PReg1;5,139601611;0,473355832;482,6459705;0,725684533;0,421475668;0,434427527;0,078625736;1,1746461;0;0;0;0;2;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;2;4;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;1;0;0;0;0;0;0;3;1;2;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;7;1;2;0;0;9;0;12;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;5;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;3;0;3;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;5;1;0;0;0;1;0;1;0;0;0;0;0;0;0;5;2;0;13;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;2;0;1;0;0;0;0;0;0;2;2;1;1;0;0;3;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;3;0;4;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0
PR30;0,475033466;-79,22911587;219;P_Reg_I;F_PReg1;5,119048347;0,486464676;496,1370365;0,73723348;0,540498385;0,443373116;0,063958094;1,365423487;0;0;2;0;4;1;0;1;0;0;0;1;0;0;0;0;1;0;0;6;0;0;0;1;1;0;0;0;0;1;8;0;0;0;0;0;1;2;0;0;0;11;0;2;0;0;0;0;1;0;1;1;0;0;1;0;4;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;2;1;0;1;0;1;0;0;2;2;0;0;0;1;0;7;3;0;0;1;0;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;2;1;0;1;0;0;0;0;0;0;2;0;2;4;0;0;0;0;15;0;11;0;0;0;0;1;0;0;0;2;3;0;3;1;1;0;0;0;0;0;0;1;0;0;1;0;1;0;4;2;0;2;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;4;0;0;0;6;1;3;0;0;0;0;4;0;0;0;0;0;0;0;0;0;1;6;0;2;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;1;1;1;3;0;0;0;5;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;5;4;0;1;0;1;0;0;0;1;0;0;0;0;0;2;0;6;0;0;2;0;0;5;0;0;0;0;4;0;0;3;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;5;0;1;2;0;0;0;5;0;0
